store_id,store_name,city,state,region,store_type,opening_date,manager_id,store_status,square_feet
11542,RetailMart Comptonhaven Plaza,Comptonhaven,Kentucky,West,Flagship,2018-03-28,14797,Active,9923
11543,RetailMart South Emilymouth Mall,South Emilymouth,Alaska,West,Flagship,2016-02-15,27637,Active,39342
11544,RetailMart South Ericstad Plaza,South Ericstad,Hawaii,West,Outlet,2019-03-24,11359,Active,25226
11545,RetailMart East Markmouth Mall,East Markmouth,Kentucky,South,Express,2021-04-09,27644,Active,10473
11546,RetailMart Port Carol Square,Port Carol,Wyoming,West,Outlet,2017-04-18,17810,Active,40011
11547,RetailMart Port Vanessa Mall,Port Vanessa,West Virginia,West,Standard,2025-04-06,12882,Active,13587
11548,RetailMart New Juliashire Central,New Juliashire,Virginia,East,Outlet,2019-12-31,24360,Active,19087
11549,RetailMart West Angelica Mall,West Angelica,Hawaii,South,Express,2015-06-30,15997,Active,20256
11550,RetailMart Oscarburgh Mall,Oscarburgh,Missouri,South,Flagship,2019-03-06,28987,Active,16399
11551,RetailMart East Edwardshire Central,East Edwardshire,Washington,West,Outlet,2016-09-02,6786,Active,35123
11552,RetailMart New Mariah Central,New Mariah,Oregon,North,Standard,2025-09-11,25722,Active,34113
11553,RetailMart Port Andrew Plaza,Port Andrew,Minnesota,South,Express,2023-09-04,12218,Active,18987
11554,RetailMart East Jacob Plaza,East Jacob,Louisiana,West,Outlet,2025-01-06,11119,Active,23488
11555,RetailMart Lake Meganhaven Plaza,Lake Meganhaven,Arizona,South,Flagship,2016-05-21,8136,Active,5621
11556,RetailMart Rubiochester Square,Rubiochester,Utah,West,Outlet,2024-03-31,225,Active,29844
11557,RetailMart East Michael Central,East Michael,Michigan,Central,Outlet,2018-05-27,14600,Active,29193
11558,RetailMart Camachoton Mall,Camachoton,Wisconsin,North,Flagship,2018-04-27,13402,Active,41795
11559,RetailMart Zavalaville Mall,Zavalaville,Virginia,East,Outlet,2016-05-26,29863,Active,25102
11560,RetailMart Port Samanthamouth Central,Port Samanthamouth,Mississippi,East,Standard,2017-06-08,24992,Active,43806
11561,RetailMart Melaniehaven Square,Melaniehaven,Alabama,South,Express,2019-05-28,15548,Active,25349
11562,RetailMart Thomasshire Plaza,Thomasshire,New Hampshire,North,Standard,2015-08-26,29571,Active,8728
11563,RetailMart Riverashire Plaza,Riverashire,Kentucky,Central,Flagship,2021-06-05,3029,Active,6671
11564,RetailMart Edwardstad Plaza,Edwardstad,Alaska,North,Outlet,2021-02-08,10239,Active,6350
11565,RetailMart West Christina Mall,West Christina,Kansas,Central,Outlet,2023-06-12,9147,Active,3287
11566,RetailMart Olsonview Plaza,Olsonview,Nevada,South,Outlet,2017-08-29,30168,Active,38730
11567,RetailMart Brianville Square,Brianville,South Dakota,West,Express,2025-11-25,27342,Active,35257
11568,RetailMart Lake Hunter Central,Lake Hunter,North Dakota,North,Standard,2018-03-29,14524,Active,42338
11569,RetailMart Lake Kathleen Plaza,Lake Kathleen,New York,Central,Outlet,2016-01-30,27937,Active,23474
11570,RetailMart Joshuamouth Plaza,Joshuamouth,Oklahoma,Central,Outlet,2019-04-13,18822,Active,8346
11571,RetailMart Christopherburgh Central,Christopherburgh,Nebraska,South,Express,2018-10-21,21519,Active,19591
11572,RetailMart South Donald Square,South Donald,New Mexico,East,Flagship,2024-02-25,23229,Active,23369
11573,RetailMart Georgeton Central,Georgeton,Oklahoma,North,Flagship,2018-07-26,11903,Active,15952
11574,RetailMart Lopezfurt Central,Lopezfurt,Arizona,North,Express,2016-11-15,11751,Active,26369
11575,RetailMart North Michael Plaza,North Michael,Utah,North,Standard,2016-03-30,9095,Active,38670
11576,RetailMart New Matthewborough Plaza,New Matthewborough,Georgia,East,Express,2016-03-09,22642,Active,8365
11577,RetailMart East Holly Mall,East Holly,Ohio,South,Outlet,2024-12-30,24870,Active,23109
11578,RetailMart New Brandymouth Square,New Brandymouth,Missouri,South,Express,2016-08-10,28490,Active,25687
11579,RetailMart New Bobby Plaza,New Bobby,Oregon,West,Express,2015-05-01,3330,Active,17103
11580,RetailMart Staceyfurt Mall,Staceyfurt,North Dakota,East,Outlet,2016-07-31,28585,Active,15879
11581,RetailMart Port Charles Square,Port Charles,Oklahoma,South,Flagship,2021-06-16,730,Active,25153
11582,RetailMart Davisside Central,Davisside,Texas,West,Standard,2015-06-23,20890,Active,20316
11583,RetailMart Sethside Square,Sethside,Nebraska,North,Express,2015-09-11,23067,Active,28388
11584,RetailMart North Brandyside Mall,North Brandyside,Missouri,East,Flagship,2025-12-24,5271,Active,36570
11585,RetailMart New Dawn Square,New Dawn,Connecticut,South,Outlet,2023-07-28,2938,Closed,41419
11586,RetailMart New Thomas Mall,New Thomas,South Dakota,North,Outlet,2025-11-20,7817,Closed,44951
11587,RetailMart Herreraborough Mall,Herreraborough,Alaska,East,Standard,2019-10-02,1828,Active,25904
11588,RetailMart North Shaunborough Square,North Shaunborough,Texas,East,Express,2016-02-03,20946,Active,31158
11589,RetailMart South David Central,South David,South Dakota,West,Outlet,2025-04-30,6222,Active,18453
11590,RetailMart Lake Calvin Mall,Lake Calvin,Kentucky,North,Flagship,2024-06-15,27866,Active,26119
11591,RetailMart South Ricky Central,South Ricky,Rhode Island,Central,Standard,2025-08-12,20780,Active,28213
11592,RetailMart South Laurenview Central,South Laurenview,Louisiana,East,Express,2024-06-02,4411,Active,40967
11593,RetailMart Maddoxstad Square,Maddoxstad,Hawaii,South,Standard,2017-04-07,886,Active,33682
11594,RetailMart Port Thomasmouth Mall,Port Thomasmouth,South Dakota,Central,Express,2019-07-23,14752,Active,38919
11595,RetailMart Lake Nicholas Central,Lake Nicholas,Utah,South,Express,2020-11-20,4003,Active,42315
11596,RetailMart Lake Jonathanview Central,Lake Jonathanview,Pennsylvania,North,Outlet,2019-10-20,270,Active,4496
11597,RetailMart North Cathymouth Mall,North Cathymouth,Wyoming,West,Standard,2016-06-29,5637,Active,28572
11598,RetailMart Harrisonmouth Central,Harrisonmouth,Hawaii,South,Flagship,2026-03-03,16541,Active,18182
11599,RetailMart Karenport Square,Karenport,Nevada,South,Outlet,2024-01-21,25457,Closed,41653
11600,RetailMart Brettmouth Plaza,Brettmouth,Indiana,West,Express,2022-03-13,21790,Active,10359
11601,RetailMart Lake Hannahmouth Plaza,Lake Hannahmouth,New Hampshire,Central,Flagship,2020-10-29,19028,Active,40696
11602,RetailMart South Danielhaven Square,South Danielhaven,New Mexico,South,Express,2019-05-21,2349,Active,42234
11603,RetailMart Angelaview Square,Angelaview,Nevada,Central,Express,2016-12-19,16021,Active,7432
11604,RetailMart East Derekfurt Plaza,East Derekfurt,Iowa,North,Standard,2016-10-17,680,Active,27691
11605,RetailMart West Melissa Square,West Melissa,California,South,Express,2017-04-13,18631,Active,35435
11606,RetailMart Marshville Central,Marshville,Vermont,South,Flagship,2024-03-17,18850,Active,43693
11607,RetailMart Hernandezland Central,Hernandezland,Arkansas,South,Standard,2023-12-17,4106,Active,40601
11608,RetailMart South Keith Plaza,South Keith,Minnesota,Central,Express,2021-04-23,10176,Active,23949
11609,RetailMart New Eric Mall,New Eric,New Jersey,Central,Standard,2022-03-13,15298,Active,12298
11610,RetailMart Romeroburgh Central,Romeroburgh,Kentucky,Central,Outlet,2023-10-02,8216,Active,31456
11611,RetailMart Sarahhaven Square,Sarahhaven,Iowa,South,Outlet,2021-08-30,5491,Active,27671
11612,RetailMart Lopezshire Central,Lopezshire,Colorado,South,Flagship,2021-10-31,5809,Active,9606
11613,RetailMart Lake Edward Central,Lake Edward,Missouri,East,Flagship,2018-06-22,24430,Active,29537
11614,RetailMart Osbornemouth Central,Osbornemouth,Mississippi,West,Express,2019-02-23,17354,Active,20580
11615,RetailMart Lake Jeffrey Square,Lake Jeffrey,Kentucky,East,Outlet,2023-09-14,25295,Active,39541
11616,RetailMart North Stephen Mall,North Stephen,South Carolina,South,Flagship,2017-03-06,17936,Active,23896
11617,RetailMart Port William Plaza,Port William,New Mexico,North,Express,2018-09-05,8563,Active,30576
11618,RetailMart Crosbyview Plaza,Crosbyview,North Dakota,Central,Standard,2022-04-03,7881,Active,35239
11619,RetailMart North Emily Central,North Emily,Delaware,Central,Flagship,2023-07-07,21764,Active,30481
11620,RetailMart Austinbury Central,Austinbury,Alaska,North,Outlet,2016-08-27,28036,Closed,4989
11621,RetailMart Port Stephanie Plaza,Port Stephanie,Vermont,South,Standard,2022-01-30,6071,Active,6429
11622,RetailMart Morenoton Square,Morenoton,Georgia,South,Flagship,2021-06-23,15846,Active,36897
11623,RetailMart Ashleyview Mall,Ashleyview,Arkansas,Central,Express,2021-09-04,11087,Active,7681
11624,RetailMart New Angela Central,New Angela,Delaware,East,Standard,2020-01-18,10129,Active,25300
11625,RetailMart Port Kellyview Central,Port Kellyview,Louisiana,North,Express,2017-03-10,9015,Active,28510
11626,RetailMart Jonesmouth Mall,Jonesmouth,Michigan,East,Standard,2017-08-06,5443,Active,16805
11627,RetailMart East Alexandra Mall,East Alexandra,Colorado,West,Flagship,2023-10-13,18496,Active,33794
11628,RetailMart South Stephenhaven Mall,South Stephenhaven,Idaho,South,Flagship,2023-01-11,13091,Active,44532
11629,RetailMart North Kathyville Mall,North Kathyville,South Dakota,West,Outlet,2020-05-31,6367,Active,19024
11630,RetailMart South Jeff Mall,South Jeff,Louisiana,North,Express,2024-12-11,2440,Active,8065
11631,RetailMart Hughesview Mall,Hughesview,Maryland,North,Express,2015-08-24,21098,Active,32907
11632,RetailMart New Georgeburgh Mall,New Georgeburgh,South Dakota,North,Flagship,2021-12-27,22514,Active,10779
11633,RetailMart South Matthewbury Plaza,South Matthewbury,Alabama,South,Outlet,2015-03-06,423,Active,24193
11634,RetailMart Christinashire Mall,Christinashire,Iowa,Central,Express,2023-11-26,8056,Active,25032
11635,RetailMart Parkerbury Central,Parkerbury,New York,East,Outlet,2015-09-22,13381,Active,37574
11636,RetailMart Jasmineland Square,Jasmineland,Nebraska,West,Express,2023-05-04,6498,Active,30082
11637,RetailMart South Barbarachester Plaza,South Barbarachester,Georgia,North,Standard,2022-08-25,18947,Closed,22812
11638,RetailMart Johnsonburgh Central,Johnsonburgh,South Carolina,North,Standard,2020-10-22,942,Active,21806
11639,RetailMart South Stevenville Square,South Stevenville,Kansas,Central,Express,2019-01-30,20896,Active,25317
11640,RetailMart Jacksonview Central,Jacksonview,California,Central,Express,2023-09-28,485,Active,22542
11641,RetailMart Lake Chloefort Central,Lake Chloefort,Maryland,Central,Standard,2019-06-26,29077,Active,43883
11642,RetailMart East James Mall,East James,West Virginia,West,Outlet,2018-09-16,25416,Active,21555
11643,RetailMart Harrisshire Mall,Harrisshire,New Hampshire,East,Express,2023-11-25,6383,Active,23245
11644,RetailMart Wilcoxmouth Mall,Wilcoxmouth,New Mexico,Central,Outlet,2022-06-15,18268,Active,13080
11645,RetailMart Coreybury Mall,Coreybury,Tennessee,West,Flagship,2018-08-04,3226,Active,13417
11646,RetailMart Rangelhaven Central,Rangelhaven,Michigan,North,Express,2025-12-20,23990,Active,42398
11647,RetailMart Lake Christinatown Square,Lake Christinatown,Pennsylvania,East,Outlet,2019-05-14,16448,Active,22040
11648,RetailMart Meganville Mall,Meganville,North Dakota,East,Express,2022-02-15,17842,Active,35871
11649,RetailMart Heatherberg Mall,Heatherberg,Wyoming,North,Standard,2025-01-18,17810,Active,3736
11650,RetailMart New Adam Mall,New Adam,New Mexico,South,Express,2023-05-28,6832,Active,31547
11651,RetailMart East Joseph Plaza,East Joseph,Delaware,South,Outlet,2019-01-22,26616,Active,20440
11652,RetailMart Sloanstad Mall,Sloanstad,Nevada,South,Flagship,2023-02-22,5017,Active,29790
11653,RetailMart Caseyton Central,Caseyton,New Mexico,East,Outlet,2024-07-06,9788,Active,32641
11654,RetailMart Nathanburgh Central,Nathanburgh,Kansas,South,Standard,2018-11-08,27053,Active,8963
11655,RetailMart Lake Anaport Mall,Lake Anaport,Hawaii,West,Express,2020-06-26,2739,Active,20589
11656,RetailMart Brownton Plaza,Brownton,Ohio,North,Flagship,2015-07-24,29351,Active,26714
11657,RetailMart New Jamie Mall,New Jamie,North Carolina,South,Outlet,2023-01-25,5862,Active,9528
11658,RetailMart South Katiehaven Square,South Katiehaven,Minnesota,North,Outlet,2023-09-09,2600,Active,38620
11659,RetailMart Snydertown Square,Snydertown,Alabama,West,Express,2020-06-25,4325,Active,33882
11660,RetailMart North Jason Mall,North Jason,South Carolina,South,Express,2025-07-21,2437,Active,40425
11661,RetailMart Mathewstown Plaza,Mathewstown,Connecticut,South,Express,2022-08-16,21701,Active,14841
11662,RetailMart Port Joshuabury Central,Port Joshuabury,New Hampshire,North,Outlet,2015-07-11,17607,Active,27581
11663,RetailMart Pricefort Square,Pricefort,Tennessee,East,Standard,2018-11-04,9521,Active,27233
11664,RetailMart Amandastad Plaza,Amandastad,Texas,Central,Express,2019-03-28,23319,Active,38056
11665,RetailMart Lake Gavin Mall,Lake Gavin,Arkansas,South,Express,2017-08-24,3961,Active,13026
11666,RetailMart New Erikaside Central,New Erikaside,Oklahoma,North,Express,2017-09-16,14549,Active,7113
11667,RetailMart East Christopherfurt Central,East Christopherfurt,New York,North,Standard,2024-06-27,8701,Active,28693
11668,RetailMart South Randyside Mall,South Randyside,Georgia,Central,Standard,2022-07-14,28382,Active,36393
11669,RetailMart West Davidborough Central,West Davidborough,Maryland,West,Outlet,2023-08-01,13097,Active,38515
11670,RetailMart Kirbyfurt Plaza,Kirbyfurt,Nebraska,South,Outlet,2018-02-05,29398,Active,18772
11671,RetailMart Markchester Square,Markchester,California,North,Outlet,2021-04-11,14804,Active,9679
11672,RetailMart Rachelmouth Central,Rachelmouth,Alaska,North,Flagship,2019-05-29,5809,Active,26131
11673,RetailMart South Christopher Square,South Christopher,Vermont,West,Flagship,2024-01-18,982,Active,16926
11674,RetailMart Perryfort Central,Perryfort,North Carolina,South,Express,2020-11-24,3454,Active,12358
11675,RetailMart New Casey Square,New Casey,Idaho,South,Express,2025-09-30,16314,Active,39373
11676,RetailMart Smithfurt Plaza,Smithfurt,Vermont,West,Flagship,2017-02-15,13876,Active,27918
11677,RetailMart South Mistychester Mall,South Mistychester,Washington,North,Express,2018-04-16,15832,Active,12833
11678,RetailMart Lake Brittanytown Plaza,Lake Brittanytown,New York,South,Standard,2017-04-11,1015,Active,14314
11679,RetailMart West Isabeltown Central,West Isabeltown,Texas,North,Outlet,2017-07-26,20499,Active,32889
11680,RetailMart West Jefferyport Mall,West Jefferyport,Washington,West,Outlet,2020-03-28,10569,Active,13269
11681,RetailMart Lake Patricia Central,Lake Patricia,Florida,North,Express,2022-01-06,17893,Active,11595
11682,RetailMart West Nicolebury Mall,West Nicolebury,Michigan,East,Express,2022-11-06,3768,Active,25395
11683,RetailMart North Jenna Mall,North Jenna,Mississippi,East,Flagship,2016-11-02,23160,Active,7674
11684,RetailMart Jadeland Square,Jadeland,South Dakota,East,Outlet,2015-11-21,1286,Active,34378
11685,RetailMart Dawnstad Central,Dawnstad,West Virginia,Central,Flagship,2021-01-03,26418,Active,33083
11686,RetailMart Carneyville Plaza,Carneyville,Arkansas,North,Outlet,2024-02-17,29094,Active,35718
11687,RetailMart Biancastad Plaza,Biancastad,Alabama,West,Express,2016-08-01,14944,Active,20554
11688,RetailMart Heidifort Mall,Heidifort,Oregon,East,Outlet,2019-05-03,10607,Active,21530
11689,RetailMart Matthewchester Mall,Matthewchester,Kansas,North,Outlet,2023-06-20,8170,Active,3960
11690,RetailMart Johntown Plaza,Johntown,Vermont,West,Outlet,2020-04-14,26491,Active,13609
11691,RetailMart Robertport Plaza,Robertport,Wyoming,Central,Flagship,2018-06-05,5857,Closed,11303
11692,RetailMart North Christopherborough Central,North Christopherborough,Rhode Island,North,Flagship,2017-12-09,537,Active,25781
11693,RetailMart East Melissaburgh Mall,East Melissaburgh,West Virginia,Central,Express,2019-10-09,2424,Active,4242
11694,RetailMart Debraport Central,Debraport,Illinois,Central,Standard,2018-08-22,12884,Active,16157
11695,RetailMart Douglasport Plaza,Douglasport,Kansas,West,Express,2023-09-10,10955,Active,8207
11696,RetailMart Amytown Central,Amytown,Vermont,South,Outlet,2016-11-03,9833,Active,26353
11697,RetailMart West Tomberg Plaza,West Tomberg,Kentucky,East,Flagship,2019-03-10,16852,Active,27695
11698,RetailMart Port Garybury Square,Port Garybury,Washington,North,Express,2025-06-25,22459,Active,29159
11699,RetailMart Christopherfort Square,Christopherfort,Maryland,South,Standard,2020-01-28,2445,Active,25264
11700,RetailMart East Michaelport Square,East Michaelport,Florida,North,Outlet,2022-04-13,22390,Active,17316
11701,RetailMart Mannton Square,Mannton,Arkansas,East,Outlet,2026-04-26,18546,Active,23056
11702,RetailMart Steventown Plaza,Steventown,Indiana,West,Outlet,2022-12-10,25131,Active,8141
11703,RetailMart Deannaview Central,Deannaview,Connecticut,North,Flagship,2018-01-11,25137,Active,39014
11704,RetailMart West Calvinville Square,West Calvinville,Illinois,North,Express,2023-07-07,27926,Active,30860
11705,RetailMart New Rhondahaven Plaza,New Rhondahaven,Michigan,South,Express,2026-04-18,5123,Active,36401
11706,RetailMart West Shannonbury Square,West Shannonbury,Iowa,South,Express,2022-02-24,8128,Active,9546
11707,RetailMart Williamschester Square,Williamschester,South Carolina,North,Flagship,2016-11-16,25423,Active,11107
11708,RetailMart North Christopher Mall,North Christopher,Minnesota,North,Standard,2024-04-25,13241,Active,2681
11709,RetailMart Danielleburgh Plaza,Danielleburgh,West Virginia,West,Express,2025-04-04,12026,Active,19004
11710,RetailMart West Jasonland Plaza,West Jasonland,Oklahoma,North,Express,2025-12-06,27389,Active,44877
11711,RetailMart Eddietown Square,Eddietown,Missouri,East,Flagship,2019-10-23,24803,Active,25239
11712,RetailMart Macdonaldton Square,Macdonaldton,South Carolina,North,Express,2023-10-25,8422,Active,33662
11713,RetailMart Port Amyborough Square,Port Amyborough,Montana,South,Express,2019-09-16,23587,Active,32981
11714,RetailMart Port Danielport Square,Port Danielport,New York,East,Flagship,2024-08-21,27206,Active,40185
11715,RetailMart Linton Square,Linton,Oklahoma,North,Outlet,2023-07-31,17779,Active,34798
11716,RetailMart Tracyville Mall,Tracyville,Alabama,Central,Outlet,2020-09-14,29396,Active,20016
11717,RetailMart Lake Madisonville Mall,Lake Madisonville,Georgia,North,Standard,2015-10-17,19511,Active,24575
11718,RetailMart Jonathanport Central,Jonathanport,Illinois,Central,Standard,2016-07-22,2591,Active,43860
11719,RetailMart West Manuel Central,West Manuel,Pennsylvania,East,Flagship,2022-12-26,2316,Active,2414
11720,RetailMart Whitneyland Central,Whitneyland,North Dakota,South,Flagship,2026-06-19,29243,Active,43087
11721,RetailMart Knightview Mall,Knightview,Alaska,South,Express,2020-11-20,26706,Active,9790
11722,RetailMart South Tanya Central,South Tanya,Alabama,South,Express,2023-03-12,19812,Active,12599
11723,RetailMart Kurthaven Central,Kurthaven,Idaho,North,Flagship,2018-08-13,17973,Active,8517
11724,RetailMart Randyberg Mall,Randyberg,Tennessee,East,Outlet,2016-01-10,26741,Active,16431
11725,RetailMart Howardland Plaza,Howardland,Georgia,South,Standard,2021-01-23,10241,Active,18787
11726,RetailMart Dixonland Mall,Dixonland,Louisiana,North,Standard,2022-11-29,11710,Active,19728
11727,RetailMart South Davidmouth Central,South Davidmouth,Vermont,South,Express,2016-05-16,24154,Active,42581
11728,RetailMart North Alexandria Square,North Alexandria,Kansas,South,Flagship,2019-07-31,24442,Active,8037
11729,RetailMart Lisahaven Mall,Lisahaven,South Carolina,West,Flagship,2023-04-10,924,Active,21607
11730,RetailMart Lake Jameshaven Central,Lake Jameshaven,Alabama,Central,Outlet,2026-03-07,15750,Active,32628
11731,RetailMart New David Plaza,New David,West Virginia,West,Flagship,2020-08-26,18191,Active,20537
11732,RetailMart North Martinbury Square,North Martinbury,New Jersey,North,Flagship,2018-10-15,13535,Active,32254
11733,RetailMart Wiseshire Plaza,Wiseshire,Colorado,Central,Flagship,2016-01-21,19582,Active,22014
11734,RetailMart Andrewsstad Square,Andrewsstad,Alabama,East,Flagship,2020-11-06,28814,Active,38091
11735,RetailMart Riveratown Mall,Riveratown,Michigan,South,Express,2017-12-28,26041,Active,12536
11736,RetailMart New Jeffrey Plaza,New Jeffrey,Massachusetts,South,Express,2018-08-23,12031,Active,38437
11737,RetailMart New Alexander Plaza,New Alexander,Nebraska,East,Standard,2016-01-05,23333,Active,40598
11738,RetailMart Danielchester Square,Danielchester,Illinois,East,Standard,2023-09-20,28138,Active,31213
11739,RetailMart Davidberg Plaza,Davidberg,Rhode Island,West,Flagship,2019-12-21,26058,Active,16087
11740,RetailMart Joshuashire Central,Joshuashire,Minnesota,South,Standard,2016-11-19,11135,Active,27368
11741,RetailMart New Kevin Central,New Kevin,Michigan,Central,Standard,2017-02-08,7773,Active,10806
11742,RetailMart Stevenstad Central,Stevenstad,South Dakota,East,Flagship,2024-07-25,2961,Active,25922
11743,RetailMart West Michael Plaza,West Michael,New Jersey,East,Flagship,2018-04-10,18043,Active,17372
11744,RetailMart Lawrenceport Central,Lawrenceport,Iowa,North,Outlet,2018-08-19,15859,Active,21329
11745,RetailMart Pennymouth Square,Pennymouth,Massachusetts,East,Outlet,2023-01-21,12174,Active,12641
11746,RetailMart West Heathermouth Square,West Heathermouth,Utah,Central,Standard,2023-10-27,10341,Active,33985
11747,RetailMart Lake Robert Plaza,Lake Robert,Washington,South,Flagship,2024-12-07,4438,Active,33254
11748,RetailMart Ryanborough Central,Ryanborough,Texas,East,Standard,2019-11-27,9550,Active,9268
11749,RetailMart Pachecomouth Plaza,Pachecomouth,Idaho,South,Outlet,2026-07-11,18302,Active,41848
11750,RetailMart Kristinabury Square,Kristinabury,Texas,South,Express,2018-01-01,19021,Active,14955
11751,RetailMart East Catherineshire Mall,East Catherineshire,New York,South,Flagship,2021-03-12,27741,Active,26786
11752,RetailMart Port Kaitlynhaven Square,Port Kaitlynhaven,Illinois,Central,Express,2024-10-16,28681,Active,44668
11753,RetailMart East Andrewport Plaza,East Andrewport,Maine,Central,Express,2015-10-17,8479,Active,21078
11754,RetailMart Michelleburgh Square,Michelleburgh,Oklahoma,North,Standard,2025-02-14,21831,Active,22709
11755,RetailMart Medinashire Square,Medinashire,Colorado,North,Express,2019-10-28,22569,Active,2868
11756,RetailMart Burkeberg Central,Burkeberg,California,North,Express,2024-12-27,27055,Active,22911
11757,RetailMart Joshuatown Plaza,Joshuatown,Ohio,West,Express,2017-01-03,11329,Active,14997
11758,RetailMart Kelleyhaven Plaza,Kelleyhaven,Montana,East,Express,2025-12-28,24797,Active,40986
11759,RetailMart West Robertfort Central,West Robertfort,Connecticut,South,Flagship,2017-04-04,15518,Active,23322
11760,RetailMart Jonathanbury Square,Jonathanbury,Colorado,East,Flagship,2024-11-30,2173,Active,40808
11761,RetailMart Rosarioburgh Mall,Rosarioburgh,Alaska,East,Outlet,2019-11-12,29217,Active,37567
11762,RetailMart Port Royville Square,Port Royville,Alaska,West,Outlet,2024-03-15,7294,Active,2961
11763,RetailMart Dwayneville Central,Dwayneville,Vermont,Central,Outlet,2019-04-08,29979,Active,27066
11764,RetailMart Port Samuelstad Plaza,Port Samuelstad,New Hampshire,East,Flagship,2023-10-15,17844,Active,18052
11765,RetailMart Vickieborough Mall,Vickieborough,Alabama,South,Standard,2020-09-01,5703,Active,26743
11766,RetailMart New Curtis Central,New Curtis,New Hampshire,South,Outlet,2025-12-23,14286,Active,42773
11767,RetailMart Port Anna Central,Port Anna,Wyoming,East,Standard,2025-03-28,11326,Active,27903
11768,RetailMart Josephhaven Square,Josephhaven,South Dakota,North,Flagship,2020-07-19,25818,Active,24628
11769,RetailMart Brianaton Square,Brianaton,Wisconsin,North,Express,2025-03-03,14523,Active,11405
11770,RetailMart Taylorport Central,Taylorport,Michigan,East,Express,2024-10-27,15889,Active,13397
11771,RetailMart Lake Greggfort Central,Lake Greggfort,Nevada,Central,Flagship,2026-02-26,12238,Active,36949
11772,RetailMart Priceburgh Square,Priceburgh,Louisiana,South,Flagship,2017-01-26,12234,Active,4213
11773,RetailMart South Briannafurt Plaza,South Briannafurt,Colorado,South,Flagship,2023-11-22,29958,Active,40478
11774,RetailMart East Allisonchester Plaza,East Allisonchester,Maine,West,Flagship,2018-03-25,15754,Active,7357
11775,RetailMart Richardsonbury Mall,Richardsonbury,Colorado,East,Express,2024-01-19,21202,Active,11142
11776,RetailMart South Chad Central,South Chad,Wisconsin,South,Outlet,2015-09-04,29207,Active,41058
11777,RetailMart Port Jesus Plaza,Port Jesus,Washington,West,Outlet,2016-11-10,27657,Active,26706
11778,RetailMart Kristenchester Square,Kristenchester,New York,South,Standard,2015-06-11,13116,Active,24730
11779,RetailMart New Sandra Mall,New Sandra,Alabama,North,Flagship,2026-07-06,28557,Active,29363
11780,RetailMart East Zacharytown Square,East Zacharytown,Missouri,West,Flagship,2020-12-28,22592,Active,4005
11781,RetailMart Gordonfort Mall,Gordonfort,Maryland,East,Express,2021-10-27,11542,Active,28467
11782,RetailMart Marissaview Mall,Marissaview,Alaska,West,Standard,2024-08-02,11395,Active,18044
11783,RetailMart West Stacey Plaza,West Stacey,Maine,Central,Standard,2025-12-05,18807,Active,21025
11784,RetailMart Fisherstad Square,Fisherstad,South Carolina,West,Standard,2023-04-17,22470,Closed,17044
11785,RetailMart West Rebeccaville Plaza,West Rebeccaville,Kansas,East,Flagship,2024-02-23,18671,Active,18751
11786,RetailMart East Tina Mall,East Tina,Nebraska,Central,Standard,2023-06-11,25966,Active,17395
11787,RetailMart Yolandabury Mall,Yolandabury,California,North,Outlet,2022-07-10,11659,Active,43454
11788,RetailMart Jacquelinechester Central,Jacquelinechester,Delaware,Central,Express,2019-07-06,23004,Active,29980
11789,RetailMart Carrilloland Square,Carrilloland,Oregon,Central,Outlet,2016-10-06,26381,Active,18868
11790,RetailMart Michelefort Mall,Michelefort,Virginia,North,Standard,2026-03-03,18542,Active,34785
11791,RetailMart Port Michelletown Central,Port Michelletown,Nevada,South,Flagship,2025-02-06,10806,Closed,12784
11792,RetailMart Joanhaven Mall,Joanhaven,Oregon,North,Outlet,2018-08-03,16899,Active,19138
11793,RetailMart Joneston Plaza,Joneston,Wisconsin,East,Flagship,2025-05-16,19799,Active,39656
11794,RetailMart Joelview Mall,Joelview,Kentucky,Central,Standard,2017-08-21,10343,Active,18377
11795,RetailMart Doyleview Plaza,Doyleview,Alabama,East,Flagship,2023-06-24,11489,Active,29963
11796,RetailMart Port Andrew Square,Port Andrew,Nevada,Central,Standard,2023-01-06,8075,Active,4292
11797,RetailMart Markside Plaza,Markside,Oregon,East,Standard,2025-04-20,20733,Active,26792
11798,RetailMart South Elizabeth Mall,South Elizabeth,California,South,Flagship,2018-12-10,21865,Active,16951
11799,RetailMart Woodsbury Central,Woodsbury,New Jersey,East,Standard,2024-08-05,11271,Active,27663
11800,RetailMart Santiagoshire Plaza,Santiagoshire,Alabama,Central,Flagship,2023-02-10,13996,Active,10715
11801,RetailMart West Ericview Central,West Ericview,Louisiana,West,Outlet,2018-05-25,18129,Active,10320
11802,RetailMart East Ryan Square,East Ryan,Vermont,North,Outlet,2016-02-27,19849,Active,41199
11803,RetailMart Lesliehaven Square,Lesliehaven,North Carolina,South,Standard,2026-06-08,29283,Active,22368
11804,RetailMart Brownville Mall,Brownville,New York,East,Standard,2025-05-15,2761,Active,28270
11805,RetailMart Carlaside Mall,Carlaside,North Dakota,South,Flagship,2016-02-24,27845,Active,33940
11806,RetailMart Lindaview Central,Lindaview,Rhode Island,Central,Express,2024-09-27,15351,Active,15119
11807,RetailMart North Danaview Mall,North Danaview,North Carolina,North,Express,2017-12-19,3395,Active,7826
11808,RetailMart West Scottbury Square,West Scottbury,West Virginia,West,Standard,2018-12-06,29911,Active,19660
