order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
18438,26863,1434,29022,23031.0,2025-03-29,4,370.41,0.0,1481.64,1206.92,274.72
24611,21270,12195,5892,27927.0,2024-05-18,1,484.77,72.72,412.05,379.5,32.55
28350,10061,4607,19418,17109.0,2026-03-23,5,334.81,167.41,1506.64,1246.8,259.84
29166,16204,9984,20840,18643.0,2024-06-30,1,122.14,0.0,122.14,75.21,46.93
26480,8202,1013,20213,25408.0,2024-06-04,2,357.08,107.12,607.04,399.76,207.28
12612,8781,13339,23174,16899.0,2026-07-27,1,185.93,0.0,185.93,121.29,64.64
14156,19007,21170,5246,8688.0,13-02-2024,1,237.16,0.0,237.16,150.71,86.45
22673,24060,15363,13267,25243.0,2025-05-31,2,453.0,45.3,860.7,734.9,125.8
20650,20038,1209,27496,23506.0,2023-06-09,4,247.39,49.48,940.08,549.6,390.48
15704,2059,999999,18035,11666.0,2026-05-29,2,332.71,133.08,532.34,432.36,99.98
33464,4216,15717,18450,25325.0,2024-10-31,4,125.94,50.38,453.38,369.24,84.14
39734,2126,19956,3544,6686.0,2024-06-09,6,193.32,0.0,1159.92,1008.54,151.38
18852,10434,19047,22143,16173.0,2023-02-24,3,272.86,0.0,818.58,486.54,332.04
28870,24447,7267,10347,15052.0,2025-05-30,2,,0.0,480.64,395.46,85.18
14792,28120,14033,15304,22308.0,2024-07-25,1,35.95,7.19,28.76,20.25,8.51
37182,6061,2020,23438,19029.0,2023-11-08,5,628.83,471.62,2672.53,1945.95,726.58
10320,11880,11397,23876,6054.0,2023-11-13,4,106.67,0.0,426.68,271.56,155.12
19433,25346,5690,5375,,2023-10-04,4,79.77,15.95,303.13,180.12,123.01
29648,7436,5544,3645,8759.0,2026-04-09,2,479.36,0.0,958.72,520.12,438.6
20568,29189,24635,18614,3228.0,2023-02-28,4,561.01,0.0,2244.04,1388.08,855.96
25390,15732,18450,2663,8764.0,2023-02-17,6,365.07,0.0,2190.42,1419.72,770.7
24103,4631,7867,12715,18473.0,2025-02-10,2,303.96,91.19,516.73,378.56,138.17
15914,8784,28604,6349,29149.0,2024-10-06,2,372.84,0.0,745.68,579.46,166.22
31523,16450,22790,26112,26915.0,2023-12-28,6,205.43,0.0,1232.58,1056.42,176.16
37262,13204,8054,2761,16935.0,25-04-2025,6,86.86,0.0,521.16,337.2,183.96
29036,9050,999999,24264,5512.0,2024-09-28,4,442.99,265.79,1506.17,1187.04,319.13
17233,10910,9257,27305,29912.0,2024-07-09,5,50.79,0.0,253.95,179.6,74.35
26715,16696,18810,14240,13512.0,2025-05-24,1,197.31,0.0,197.31,110.58,86.73
19979,24538,25528,22736,2738.0,19-04-2023,6,408.68,0.0,2452.08,1586.34,865.74
19005,23802,13622,12334,24381.0,2024-06-08,3,183.2,0.0,549.6,317.1,232.5
20171,27370,12497,27189,15893.0,2026-01-17,2,123.81,12.38,235.24,140.78,94.46
15791,999999,11234,9590,,2024-11-29,4,484.27,0.0,1937.08,1111.68,825.4
26998,27560,11056,18265,24996.0,2026-02-25,5,451.52,0.0,2257.6,1325.75,931.85
19521,6302,9247,5995,14148.0,2026-02-26,6,535.77,0.0,3214.62,2078.64,1135.98
31819,2073,5662,12441,618.0,2025-05-01,5,490.39,245.19,2206.76,1995.25,211.51
15807,27545,21239,11447,,2023-08-26,2,301.41,0.0,602.82,454.58,148.24
16159,18579,10915,27861,16116.0,2023-08-21,4,419.17,0.0,1676.68,1447.64,229.04
11861,21613,26065,28414,15346.0,2023-05-27,6,497.17,0.0,2983.02,1770.6,1212.42
25977,8091,14374,3318,23866.0,03-08-2025,3,639.77,0.0,1919.31,1155.3,764.01
18599,24949,27765,20532,26370.0,11-03-2025,5,649.39,0.0,3246.95,1846.7,1400.25
15431,3467,23819,5185,7963.0,2024-01-19,6,192.13,230.56,922.22,864.12,58.1
20303,22349,3704,12065,16052.0,2024-07-11,3,389.44,0.0,1168.32,999.6,168.72
32456,4639,5489,2923,14671.0,2026-02-07,6,,0.0,3212.34,1891.14,1321.2
29112,14646,21358,8878,27168.0,2024-05-09,4,619.6,0.0,2478.4,1551.36,927.04
28128,11491,9086,670,21187.0,08-09-2023,3,391.21,0.0,1173.63,880.41,293.22
34987,8258,5799,6386,21469.0,2025-04-22,4,584.02,0.0,2336.08,1316.68,1019.4
13465,20673,1187,7066,8219.0,2025-09-07,2,632.88,0.0,1265.76,769.54,496.22
31571,6448,25240,23687,5872.0,2024-09-30,6,455.96,136.79,2598.97,1501.2,1097.77
34931,3647,23412,11275,1500.0,2025-08-11,3,659.82,197.95,1781.51,1158.3,623.21
22530,2928,12439,25005,15740.0,2025-08-08,-1,42.0,0.0,252.0,155.1,96.9
17875,8956,6310,15075,18739.0,07-08-2023,4,525.47,315.28,1786.6,1168.64,617.96
16126,9530,5944,1909,,2023-11-14,2,632.78,0.0,1265.56,707.72,557.84
30137,7542,14661,6527,9288.0,2026-05-16,2,551.29,0.0,1102.58,589.32,513.26
27663,17796,11353,28471,13576.0,2026-03-04,5,224.37,0.0,1121.85,884.25,237.6
39287,15062,27865,20500,16589.0,12-01-2023,3,527.42,0.0,1582.26,903.3,678.96
32937,27753,19827,19622,9234.0,12-01-2024,6,159.65,0.0,957.9,628.44,329.46
28466,3224,2733,13336,15358.0,2026-07-10,4,506.38,405.1,1620.42,1091.32,529.1
23865,1550,25244,23297,14529.0,2025-08-21,2,213.56,0.0,427.12,274.38,152.74
24591,15278,4253,26519,19387.0,2025-07-24,6,375.61,0.0,2253.66,1915.56,338.1
21211,28709,8679,16598,3525.0,2025-07-31,2,176.27,0.0,352.54,295.22,57.32
16058,7737,1590,23090,,16-03-2023,4,11.72,7.03,39.85,27.68,12.17
33267,10904,16706,6056,21771.0,2025-07-29,4,682.58,136.52,2593.8,1518.52,1075.28
22935,13480,27999,28362,2260.0,2024-07-27,3,408.38,183.77,1041.37,1019.19,22.18
31537,19431,25185,22907,9982.0,22-02-2023,5,330.0,0.0,1650.0,1023.65,626.35
32215,26545,13120,386,24663.0,2025-01-06,5,325.74,0.0,1628.7,1114.1,514.6
39901,1985,13715,27748,13820.0,2023-11-14,4,590.45,0.0,2361.8,1507.4,854.4
20185,12867,22870,18682,10340.0,2024-05-10,2,201.12,20.11,382.13,218.2,163.93
33792,8051,17813,3624,13650.0,2025-09-15,2,641.13,128.23,1154.03,748.24,405.79
10052,1488,25977,18074,21321.0,2023-02-03,2,421.16,126.35,715.97,475.14,240.83
26477,5041,5932,13558,21302.0,2023-01-07,4,76.5,0.0,306.0,190.0,116.0
34123,11916,2827,9314,8328.0,2023-10-19,6,368.86,0.0,2213.16,1837.08,376.08
19924,12422,3977,3519,2123.0,2024-02-03,1,100.43,0.0,100.43,57.77,42.66
34678,4449,2147,11910,26119.0,2025-06-29,5,411.23,102.81,1953.34,1599.35,353.99
14330,25683,16871,22489,27497.0,16-07-2023,1,336.21,33.62,302.59,268.88,33.71
30515,4151,24169,2752,909.0,2026-04-23,2,119.56,23.91,215.21,174.16,41.05
27972,12267,1947,24118,27817.0,2025-09-01,1,74.61,14.92,59.69,55.47,4.22
38887,29498,26235,29899,22322.0,2023-08-04,6,31.36,0.0,188.16,122.34,65.82
20538,20400,28193,12122,4087.0,2024-07-29,6,168.02,50.41,957.71,590.58,367.13
21278,11775,21292,17107,22234.0,2024-05-29,6,109.69,0.0,658.14,408.18,249.96
20511,6587,1717,28888,24643.0,2025-08-11,5,23.96,17.97,101.83,101.65,0.18
17445,13484,594,22045,19343.0,2026-04-04,3,245.69,73.71,663.36,514.68,148.68
36375,14125,18810,26586,18398.0,2024-05-10,1,197.31,19.73,177.58,110.58,67.0
18555,21397,28736,4052,19697.0,2026-08-02,3,471.69,0.0,1415.07,965.13,449.94
20221,18712,16123,9828,390.0,2026-03-25,2,680.78,136.16,1225.4,760.02,465.38
31287,3649,7676,26612,18952.0,2026-04-27,6,553.85,0.0,3323.1,2003.28,1319.82
23455,27295,14960,19070,9657.0,2026-03-05,3,125.53,18.83,357.76,206.88,150.88
32099,13984,22597,3579,11122.0,2025-08-17,6,364.08,0.0,1092.24,1727.22,457.26
33122,29447,7027,29574,7936.0,14-07-2025,5,676.15,507.11,2873.64,1927.6,946.04
15341,1110,4797,17632,8837.0,2024-06-14,5,92.94,0.0,464.7,337.9,126.8
38773,4033,24278,10103,9679.0,2026-06-25,5,142.83,71.42,642.73,584.9,57.83
17972,13400,22293,12489,21821.0,2025-10-21,4,380.81,228.49,1294.75,1200.24,94.51
25448,20434,24754,17977,18008.0,2025-12-16,1,213.87,0.0,213.87,159.89,53.98
13870,7171,6840,3587,3336.0,29-01-2023,6,86.7,0.0,520.2,413.76,106.44
30888,17329,272,21367,3801.0,2026-02-27,6,331.9,199.14,1792.26,1225.38,566.88
13626,18260,20754,27968,10698.0,2025-08-08,2,94.57,37.83,151.31,114.76,36.55
28717,8620,14428,5926,5460.0,2024-09-24,4,200.52,40.1,761.98,641.76,120.22
12594,28084,5754,26563,25649.0,2024-12-09,2,593.08,0.0,1186.16,728.94,457.22
18485,5795,5742,24001,20977.0,09-09-2025,6,270.38,81.11,1541.17,1406.46,134.71
22713,17984,5404,27567,20331.0,27-10-2024,3,482.57,0.0,1447.71,1069.89,377.82
21185,25925,17548,27718,19981.0,16-10-2025,4,580.85,0.0,2323.4,1282.24,1041.16
16051,20482,999999,18172,9711.0,2025-06-10,4,167.12,0.0,668.48,475.84,192.64
28151,7832,6935,4686,21467.0,2023-06-05,4,327.26,261.81,1047.23,1087.4,-40.17
18167,16727,1614,22754,27963.0,2023-11-23,3,540.93,81.14,1541.65,874.47,667.18
23337,22344,27059,22030,18863.0,2026-05-19,5,328.78,0.0,1643.9,963.45,680.45
19704,15859,25671,28513,12850.0,2026-05-04,5,205.21,984.547890352816,923.44,565.75,357.69
24299,12445,22950,22778,7924.0,2026-03-03,4,448.59,0.0,1794.36,1108.28,686.08
19706,13400,11319,15335,28631.0,2023-05-18,4,211.41,84.56,761.08,634.56,126.52
20266,30046,12112,20013,6538.0,2024-01-12,5,531.62,398.71,2259.39,1942.85,316.54
36429,718,3223,5288,11742.0,19-02-2025,2,348.42,0.0,696.84,416.78,280.06
17637,19344,18432,18991,10050.0,2023-07-18,6,296.98,0.0,1781.88,1013.34,768.54
26958,2620,2143,554,,2023-07-29,6,296.3,177.78,1600.02,1359.0,241.02
33758,1714,18083,17756,,2025-07-19,3,172.35,0.0,517.05,324.0,193.05
20565,21679,24568,2176,2857.0,2026-01-17,3,40.35,0.0,181.575,72.69,48.36
38550,1255,24142,7957,9726.0,2026-05-17,4,222.56,0.0,890.24,544.68,345.56
23204,6043,19079,14591,23926.0,17-03-2024,2,11.84,0.0,23.68,13.42,10.26
23411,23274,24760,1959,6298.0,2023-11-12,6,353.63,0.0,2121.78,1467.72,654.06
15397,17060,14744,19684,17679.0,2025-12-25,5,24.87,0.0,124.35,90.7,33.65
32291,16841,8561,20053,372.0,2025-10-04,2,580.4,0.0,1160.8,798.32,362.48
25596,19364,28000,29982,28510.0,2024-08-16,2,168.31,50.49,286.13,205.22,80.91
26453,30457,22748,10103,21672.0,2025-07-17,2,379.3,113.79,644.81,637.08,7.73
38968,15297,14164,19038,22634.0,2024-04-22,5,375.73,0.0,1878.65,1166.1,712.55
27578,19033,10362,21979,12906.0,2023-05-13,6,559.92,0.0,3359.52,2148.72,1210.8
13000,20397,22117,3273,24238.0,2025-02-09,1,180.49,27.07,153.42,107.0,46.42
14747,19870,8730,18044,30020.0,2026-08-02,2,344.78,34.48,655.08,502.62,152.46
26947,19190,27373,22670,4513.0,2024-02-26,2,476.0,0.0,1428.0,723.0,229.0
18533,6770,13606,370,9700.0,2023-08-27,4,151.98,30.4,577.52,509.32,68.2
35266,29357,9042,19125,3223.0,01-03-2024,4,547.74,0.0,2190.96,1568.64,622.32
30049,13106,26190,29191,20474.0,2023-07-23,1,510.85,0.0,510.85,387.66,123.19
25766,16954,17889,6984,1848.0,2024-04-27,3,15.71,2.36,44.77,39.96,4.81
15692,24773,1516,3455,,2023-03-19,4,465.33,186.13,1675.19,1181.88,493.31
39866,17414,25716,1141,4368.0,2027-02-10,3,593.36,0.0,1780.08,1061.16,718.92
13018,17696,5081,999999,11591.0,2025-12-08,3,521.39,0.0,1564.17,916.2,647.97
29747,16468,3893,3122,18885.0,2023-07-30,6,,199.21,1792.91,1338.36,454.55
25286,17847,6245,2468,17128.0,2026-08-04,5,267.12,0.0,1335.6,983.2,352.4
39732,16074,28772,22016,15226.0,2026-02-15,6,668.3,601.47,3408.33,2208.24,1200.09
14076,525,19571,4984,6691.0,2025-12-13,3,432.36,64.85,1232.23,790.5,441.73
26643,11831,4105,28687,3315.0,2024-07-16,3,310.09,93.03,837.24,799.5,37.74
26361,29840,19379,18811,16447.0,2023-05-20,2,17.56,1.76,33.36,23.18,10.18
19665,20785,8723,246,17699.0,2024-03-13,1,74.22,0.0,74.22,50.1,24.12
33008,23901,15140,16872,20995.0,2023-03-22,5,254.09,0.0,1270.45,823.55,446.9
20308,15662,21854,15532,10857.0,2024-04-21,2,205.44,61.63,349.25,240.66,108.59
22962,9087,3613,6515,3685.0,2023-12-06,3,292.74,131.73,746.49,506.19,240.3
22443,4991,30015,160,4457.0,2023-09-25,3,322.63,0.0,967.89,644.64,323.25
39910,30014,20002,1081,18481.0,2026-07-04,6,247.63,74.29,2117.235,900.42,511.07
35532,28909,6578,18125,27223.0,2023-09-09,1,43.89,0.0,43.89,28.24,15.65
13496,27806,13461,4351,16115.0,2025-01-12,1,9.64,0.96,8.68,6.06,2.62
25313,8213,27288,5300,,2024-03-20,2,261.53,104.61,418.45,399.0,19.45
31554,4984,24775,27107,13951.0,2026-02-19,2,431.92,0.0,863.84,583.98,279.86
24714,16128,12282,24274,19544.0,2024-03-24,2,129.93,12.99,246.87,199.84,47.03
11486,27280,10101,5109,5497.0,2026-05-01,3,17.88,0.0,53.64,43.68,9.96
35678,4496,22526,2101,27328.0,2025-08-04,1,129.35,0.0,129.35,110.13,19.22
39298,25638,18802,3738,26186.0,09-07-2025,6,175.88,52.76,1002.52,570.9,431.62
14268,9308,22600,4162,7851.0,2023-10-19,2,475.51,0.0,951.02,754.12,196.9
27060,24939,10020,22463,21988.0,2023-12-30,5,112.84,0.0,564.2,346.7,217.5
26408,7773,16736,15514,13562.0,2025-03-24,4,397.33,0.0,1589.32,1029.52,559.8
25881,999999,213,24544,15091.0,2023-10-06,2,555.57,0.0,1111.14,598.74,512.4
10077,29474,21472,7449,11699.0,2025-01-25,2,428.84,0.0,857.68,657.12,200.56
32340,22650,20112,203,21767.0,2024-06-09,1,59.37,8.91,50.46,48.21,2.25
13047,1474,29708,5113,7758.0,24-04-2025,2,276.53,110.61,442.45,378.62,63.83
12037,28828,1822,1887,7034.0,2025-05-29,5,60.34,15.09,286.61,254.6,32.01
13066,26194,16968,22531,24847.0,2024-05-13,5,422.18,422.18,1688.72,1365.65,323.07
37862,18912,1597,8458,16422.0,2025-01-28,5,116.11,0.0,580.55,352.65,227.9
32952,23141,13512,17607,13620.0,2023-06-26,6,543.24,0.0,3259.44,2014.62,1244.82
16376,5065,7389,927,13485.0,2025-10-09,4,423.47,254.08,1439.8,1010.08,429.72
17872,4717,12088,15025,25594.0,15-08-2025,6,326.53,195.92,1763.26,1499.28,263.98
33658,18719,7010,9417,5170.0,2023-01-19,1,397.16,0.0,397.16,291.25,105.91
16928,28216,18009,10542,15892.0,2025-09-03,1,185.42,0.0,185.42,133.4,52.02
11042,3838,8978,9288,17810.0,2025-03-24,5,392.91,196.46,1768.09,1670.95,97.14
37409,5719,15480,20822,9846.0,03-09-2023,6,188.43,0.0,1130.58,926.4,204.18
26499,27090,121,363,15894.0,2024-06-24,6,487.86,585.43,2341.73,1940.7,401.03
16992,29280,1544,9292,26928.0,2024-11-09,4,,110.18,991.62,842.24,149.38
14251,9476,24825,25531,2266.0,2025-04-14,5,644.71,0.0,3223.55,1938.1,1285.45
17551,28601,1794,14657,18849.0,2023-04-23,4,54.12,10.82,205.66,157.96,47.7
18423,12422,18249,2242,2715.0,2024-01-01,6,347.65,0.0,2085.9,1553.28,532.62
11502,27898,16379,26290,,2023-08-16,4,140.85,28.17,1070.46,303.24,231.99
13854,14811,10855,5340,7041.0,27-07-2025,1,215.07,0.0,215.07,166.36,48.71
15814,12304,1201,25844,29091.0,2025-05-30,1,231.37,0.0,231.37,137.53,93.84
38655,8644,9301,17548,16438.0,2024-01-18,1,24.66,0.0,24.66,14.67,9.99
35961,4987,15469,21536,17759.0,18-06-2023,6,469.76,0.0,2818.56,1835.34,983.22
17645,21287,17909,24263,8267.0,2023-01-05,6,337.61,0.0,2025.66,1242.0,783.66
28069,12741,5712,5613,17328.0,2026-07-11,3,511.02,76.65,1456.41,815.97,640.44
20896,11459,25525,20905,5856.0,2023-07-17,3,200.86,60.26,542.32,337.17,205.15
37271,20319,16852,23796,29541.0,2024-09-11,1,392.58,0.0,392.58,319.6,72.98
31915,4879,6131,18088,1421.0,2025-03-07,4,427.82,0.0,1711.28,999.88,711.4
13599,6591,14968,18113,,2023-02-28,6,91.36,82.22,465.94,468.54,-2.6
39821,14656,18597,28132,6504.0,2025-02-27,6,628.96,188.69,3585.07,2199.36,1385.71
11481,8019,12035,999999,25842.0,2025-04-10,5,609.27,0.0,3046.35,1659.8,1386.55
25501,22269,13074,24292,19085.0,2023-12-05,6,376.34,0.0,2258.04,1668.72,589.32
28780,10243,23287,5606,12401.0,2023-03-31,2,278.52,0.0,557.04,323.8,233.24
17411,30278,6763,18148,27645.0,2024-02-25,1,162.55,16.26,146.29,88.4,57.89
29079,12606,30098,18879,11249.0,2023-01-04,6,491.58,0.0,2949.48,2218.86,730.62
25537,18636,20537,15639,,2026-04-11,5,657.48,0.0,3287.4,1848.7,1438.7
26079,21433,12103,10110,14789.0,2023-03-04,1,106.14,0.0,106.14,57.79,48.35
16279,17004,3341,2997,13128.0,2024-01-30,1,669.07,0.0,669.07,373.15,295.92
10082,4860,24826,29558,28758.0,2025-07-21,4,138.68,0.0,554.72,380.16,174.56
37023,13764,11909,4036,4675.0,2025-09-04,5,543.05,0.0,2715.25,1901.85,813.4
23454,28320,1434,15092,21037.0,2024-09-14,1,370.41,37.04,333.37,301.73,31.64
33317,15311,103,24,24508.0,2024-10-28,4,311.53,62.31,1183.81,804.56,379.25
29099,23717,23647,22487,20942.0,2024-06-16,4,225.2,0.0,900.8,652.08,248.72
23081,6347,11646,9343,27546.0,2026-03-30,5,66.75,33.38,300.37,215.1,85.27
34780,25386,27762,10850,19435.0,16-05-2026,5,171.59,85.8,772.15,508.55,263.6
28700,19085,29805,19043,,2025-01-12,4,21.64,0.0,86.56,62.08,24.48
28993,18302,24245,8686,8976.0,2025-08-26,1,471.02,47.1,423.92,281.01,142.91
38006,12749,28628,23399,22751.0,2025-07-10,2,,28.28,254.48,225.0,29.48
13823,8097,26617,9320,8374.0,2025-10-04,6,418.27,0.0,2509.62,1384.44,1125.18
38567,13491,12543,10470,29180.0,01-06-2026,5,118.78,29.7,564.2,427.7,136.5
38827,10975,4963,9394,19797.0,2026-03-19,5,16.34,0.0,81.7,54.35,27.35
21245,27265,12559,8594,4867.0,2026-04-21,3,122.26,0.0,366.78,194.43,172.35
31398,14596,14013,27323,2942.0,2023-03-03,4,121.1,24.22,460.18,261.84,198.34
36146,21402,6613,7104,9966.0,09-01-2025,5,527.16,0.0,2635.8,1397.25,1238.55
29470,23992,999999,18206,19967.0,26-08-2025,2,475.28,0.0,950.56,530.14,420.42
20248,21772,13151,6552,17359.0,2025-07-23,3,55.65,16.7,150.25,106.62,43.63
15045,4612,6438,18464,6934.0,2023-08-15,5,167.9,931.2766774239399,839.5,558.4,281.1
24347,14189,15837,2305,19715.0,2026-06-13,5,410.06,0.0,2050.3,1164.15,886.15
28270,25710,6302,5290,26108.0,2026-04-06,5,327.19,0.0,1635.95,1101.05,534.9
13839,14444,3248,18681,9884.0,2026-06-08,2,324.32,32.43,616.21,461.02,155.19
16352,503,3528,8145,2194.0,04-09-2024,2,15.41,0.0,30.82,17.84,12.98
13232,13069,23658,8493,17310.0,2023-10-05,6,404.64,0.0,2427.84,1673.94,753.9
10589,14080,8772,12737,19548.0,2023-06-24,5,339.61,0.0,1698.05,1113.95,584.1
24341,26729,24490,23222,4182.0,2025-02-09,2,598.14,0.0,1196.28,713.92,482.36
31533,8979,8492,9816,2628.0,02-07-2026,4,470.62,0.0,1882.48,1107.84,774.64
38208,14289,13827,19299,28366.0,2025-03-14,1,42.58,0.0,42.58,26.51,16.07
28346,28810,22780,18558,29118.0,26-01-2025,6,289.64,347.57,1390.27,1028.52,361.75
33891,11565,11210,26047,29203.0,2026-03-31,4,190.27,0.0,761.08,592.28,168.8
26124,8265,29470,1722,21433.0,2023-07-24,1,168.4,0.0,168.4,142.11,26.29
36490,2900,9848,21033,22624.0,2023-12-02,1,342.65,0.0,342.65,187.45,155.2
39713,16567,1635,1618,12375.0,2023-01-26,1,233.83,11.69,222.14,147.76,74.38
13280,21787,22715,3355,306.0,2023-08-12,2,189.1,56.73,321.47,208.62,112.85
19067,3540,7872,23607,16180.0,05-03-2026,4,29.12,0.0,116.48,90.56,25.92
25368,11845,23179,101,7178.0,2023-01-18,2,488.2,0.0,976.4,630.18,346.22
25612,21696,13549,16257,20036.0,11-11-2025,1,166.84,16.68,150.16,121.37,28.79
14924,23042,26176,21058,15999.0,2026-07-19,6,96.28,0.0,577.68,450.84,126.84
27111,8304,24374,15239,5694.0,2024-05-08,5,58.55,306.9917902261635,292.75,242.8,49.95
24883,7872,23672,4767,8482.0,2025-12-27,6,423.31,0.0,2539.86,1569.72,970.14
12348,10184,15098,20912,4625.0,11-06-2026,3,439.47,197.76,1120.65,1134.69,-14.04
31050,4905,11959,17352,11640.0,2025-09-05,5,32.17,8.04,152.81,125.9,26.91
29665,1958,6061,12255,,2023-05-27,2,435.46,43.55,827.37,609.88,217.49
24295,18015,11152,24450,23543.0,2026-02-07,4,462.17,92.43,1756.25,1490.4,265.85
36372,27772,4164,4165,17113.0,2024-09-17,6,414.99,0.0,2489.94,1434.9,1055.04
27799,18511,21311,23810,24946.0,2025-02-05,5,312.19,0.0,1560.95,1220.25,340.7
35645,26368,17582,1302,,18-05-2023,5,423.63,317.72,1800.43,1685.05,115.38
18861,21479,25294,29256,22164.0,2023-01-20,4,250.57,50.11,952.17,699.32,252.85
13034,3772,27991,17109,,2025-03-21,2,355.14,0.0,710.28,434.4,275.88
15290,14881,25175,23578,6585.0,24-02-2025,2,549.34,0.0,1098.68,749.6,349.08
36465,26372,13067,11852,4815.0,2023-03-05,6,105.81,63.49,571.37,450.24,121.13
21967,12280,8097,4432,,2024-11-20,1,142.95,7.15,135.8,115.31,20.49
19896,20137,12001,12577,17097.0,2024-08-19,5,400.04,200.02,1800.18,1245.4,554.78
39474,6807,8395,4706,24410.0,2025-08-10,3,236.66,0.0,709.98,545.88,164.1
22027,30034,14829,26865,27918.0,2024-10-24,3,55.36,0.0,166.08,137.7,28.38
18563,17344,13752,8996,25964.0,2025-05-14,6,651.7,586.53,3323.67,2103.18,1220.49
28502,11541,21960,18616,10173.0,20-06-2024,6,354.99,0.0,2129.94,1364.1,765.84
11619,21089,7498,6723,505.0,2024-12-04,2,248.05,0.0,496.1,369.82,126.28
17046,23359,25444,26863,3648.0,08-03-2024,2,170.6,34.12,307.08,212.58,94.5
36705,8141,9706,16720,14224.0,2023-04-18,1,153.01,0.0,153.01,107.63,45.38
14275,10830,2775,10130,22958.0,2023-09-20,1,256.74,12.84,243.9,138.55,105.35
30688,18988,17683,26388,14222.0,08-01-2025,6,142.89,85.73,771.61,663.6,108.01
23389,12432,15087,16940,6159.0,2025-11-28,1,275.62,0.0,275.62,158.07,117.55
20412,5428,6202,23301,25880.0,2025-12-30,6,29.23,8.77,166.61,130.98,35.63
11951,9460,6541,24148,7553.0,2025-02-02,6,108.07,0.0,648.42,389.58,258.84
20929,27795,14498,4165,25947.0,2025-02-03,4,605.56,484.45,1937.79,1299.12,638.67
35384,10275,5651,7170,25426.0,02-04-2026,4,250.85,0.0,1003.4,725.4,278.0
30743,3500,27364,2154,5315.0,2026-08-12,5,500.18,0.0,2500.9,1779.8,721.1
11069,2355,11520,22604,13322.0,2024-02-15,4,530.17,0.0,2120.68,1589.64,531.04
28489,17912,28301,23067,6374.0,2024-08-05,5,394.34,295.75,1675.95,1602.4,73.55
12275,13631,19623,17610,2802.0,2025-02-28,1,178.89,17.89,161.0,148.65,12.35
21160,20684,26727,19372,305.0,2024-01-05,1,96.94,0.0,96.94,78.44,18.5
22939,26817,6009,22997,10641.0,2025-01-19,6,498.29,0.0,2989.74,1689.72,1300.02
22446,4241,11647,2653,702.0,09-08-2025,6,330.44,0.0,1982.64,1063.32,919.32
11266,15510,872,4601,12699.0,2023-02-20,4,115.61,69.37,393.07,294.64,98.43
22387,27056,16736,22627,3446.0,2026-04-21,3,397.33,0.0,1191.99,772.14,419.85
12846,29243,10482,23868,19283.0,2023-10-07,4,506.34,101.27,1924.09,1163.96,760.13
33116,7358,15984,7745,18533.0,2024-02-05,3,414.42,0.0,1243.26,812.94,430.32
18775,1275,20857,23644,16654.0,2024-04-08,6,309.96,0.0,1859.76,1512.3,347.46
31302,14942,2287,15159,13130.0,2023-10-08,6,,0.0,2077.68,1195.86,881.82
37448,14403,11172,8533,23552.0,2025-10-30,5,421.45,0.0,2107.25,1623.9,483.35
10348,13537,812,12549,28790.0,2025-09-01,2,44.5,0.0,89.0,59.76,29.24
29968,19933,27405,9043,23725.0,2023-04-25,2,270.38,27.04,513.72,381.26,132.46
12261,2937,28505,12113,20908.0,2026-07-26,1,238.75,0.0,238.75,203.61,35.14
16278,9787,8850,12860,12597.0,2025-11-16,1,64.72,6.47,58.25,43.62,14.63
28789,19302,12299,6574,1905.0,2025-03-12,5,87.68,0.0,438.4,336.0,102.4
30835,7999,2805,22031,6692.0,02-06-2024,2,513.82,0.0,1027.64,567.06,460.58
19920,861,28567,8345,15602.0,2024-09-15,5,539.83,404.87,2294.28,1641.5,652.78
27862,26797,17257,11426,12435.0,2023-08-23,2,276.49,0.0,552.98,293.78,259.2
18745,15670,10570,4659,10544.0,2023-12-04,4,269.37,107.75,969.73,841.08,128.65
36282,29655,13488,7518,25752.0,2023-03-15,3,204.85,61.45,553.1,504.27,48.83
19030,18608,999999,7054,3872.0,2026-04-22,6,58.44,0.0,350.64,215.28,135.36
25488,28360,13565,15204,7839.0,2023-11-04,1,324.67,16.23,308.44,181.71,126.73
21020,21409,29739,12855,21983.0,2026-02-20,1,495.08,0.0,495.08,317.89,177.19
10256,7518,5260,24229,9040.0,24-06-2025,6,316.4,0.0,1898.4,1612.86,285.54
37607,15382,4335,19171,8255.0,2023-10-08,1,641.23,32.06,609.17,380.75,228.42
17284,21902,5016,4057,23554.0,2025-11-18,3,379.24,990.505767493187,967.06,672.51,294.55
22971,20957,17025,10564,29111.0,2023-06-25,6,476.92,0.0,2861.52,2279.46,582.06
11422,19422,16307,4649,4770.0,2025-06-06,6,38.5,34.65,196.35,174.96,21.39
38645,29908,15745,19376,16747.0,2025-10-19,5,337.85,0.0,1689.25,1179.95,509.3
26492,9084,21833,24661,12296.0,2025-03-11,2,322.27,0.0,644.54,519.2,125.34
23343,28124,23411,6868,20791.0,22-03-2026,5,304.33,304.33,1217.32,1288.5,-71.18
26801,19057,16839,6956,16824.0,2024-12-29,4,730.2,0.0,2920.8,1579.84,1340.96
16517,833,13871,17895,15529.0,2025-03-16,4,90.94,18.19,345.57,235.4,110.17
10247,17766,22132,7546,6458.0,2024-04-30,3,321.14,144.51,818.91,599.37,219.54
