store_id,store_name,city,state,region,store_type,opening_date,manager_id,store_status,square_feet
9878,RetailMart Brianview Plaza,Brianview,Mississippi,West,Express,2023-08-24,15854.0,Active,2182
27307,RetailMart Port Patrick Plaza,Port Patrick,South Dakota,South,Standard,2024-08-19,2469.0,Active,2553
21153,RetailMart West Logan Central,West Logan,Utah,North,Outlet,2017-01-23,11727.0,Active,22332
7396,RetailMart Cooperberg Mall,Cooperberg,Michigan,East,Flagship,2015-12-16,5586.0,Active,28602
29653,RetailMart Port Cody Square,Port Cody,Kentucky,West,Standard,2015-12-31,16309.0,Active,30111
23325,RetailMart North Robert Plaza,North Robert,California,West,Express,2020-07-13,18668.0,Active,21321
1854,RetailMart North Katherineland Central,North Katherineland,Massachusetts,West,Standard,2018-02-25,15236.0,Active,15341
4288,RetailMart New Sheilahaven Square,New Sheilahaven,Minnesota,North,Flagship,2019-01-12,486.0,Active,34337
3845,RetailMart Collinston Central,Collinston,Maine,South,Outlet,2015-02-22,13409.0,Active,33298
29663,RetailMart New Andreafurt Central,New Andreafurt,Florida,West,Flagship,2022-08-30,9715.0,Active,43595
10082,RetailMart New Coreymouth Square,New Coreymouth,Kansas,North,Outlet,2022-04-25,10291.0,Active,17050
3470,RetailMart Michaelton Central,Michaelton,Iowa,East,Outlet,2018-03-18,27786.0,Active,21990
28162,RetailMart Brockside Central,Brockside,Florida,South,Flagship,2016-05-27,6274.0,Active,4295
16650,RetailMart Wallaceville Square,Wallaceville,Maine,North,Outlet,2025-12-18,12823.0,active,13863
5035,RetailMart Ashleyland Square,Ashleyland,South Carolina,West,Standard,2017-01-01,3269.0,Active,37472
11583,RetailMart Sethside Square,Sethside,Nebraska,North,Express,2015-09-11,23067.0,Active,28388
19769,RetailMart Cabreraberg Mall,Cabreraberg,Texas,East,Outlet,2024-10-03,20670.0,Active,34152
12935,RetailMart Myersport Plaza,Myersport,Mississippi,North,Flagship,2015-04-08,28196.0,Active,5797
14966,RetailMart Reynoldsberg Mall,Reynoldsberg,Kansas,Central,Standard,2019-11-22,22487.0,Active,12347
9603,RetailMart Taylorland Plaza,Taylorland,Pennsylvania,West,Standard,2020-07-27,,active,25688
11563,RetailMart Riverashire Plaza,Riverashire,Kentucky,Central,Flagship,06-05-2021,3029.0,Active,6671
7341,RetailMart Chapmanmouth Mall,Chapmanmouth,Indiana,North,Express,2020-05-28,6656.0,Active,10028
5281,RetailMart Adamsstad Square,Adamsstad,Arizona,East,Flagship,06-27-2022,850.0,Active,3962
285,RetailMart East Ashleyport Square,East Ashleyport,Montana,Central,Express,2024-01-22,18340.0,Active,35507
20477,RetailMart Merrittview Central,Merrittview,Alaska,North,Flagship,2025-10-27,17797.0,Active,18724
14144,RetailMart Richardsonmouth Mall,Richardsonmouth,Utah,East,Express,2015-12-07,13596.0,Active,41353
2702,RetailMart South Josefurt Mall,South Josefurt,Oklahoma,Central,Outlet,2015-08-23,3759.0,Active,19109
6332,RetailMart Bradleyville Central,Bradleyville,Hawaii,North,Standard,2016-05-08,25180.0,Active,12952
6621,RetailMart Phillipston Plaza,Phillipston,Maine,South,Outlet,2022-07-03,10688.0,Active,27220
20275,RetailMart West Emilyshire Mall,West Emilyshire,Hawaii,Central,Outlet,04-12-2018,10557.0,Active,31062
14169,RetailMart Sanchezland Square,Sanchezland,Montana,South,Express,05-07-2015,,Active,8100
1666,RetailMart Martinezburgh Square,Martinezburgh,Missouri,North,Standard,2017-06-17,20605.0,Active,7151
3085,RetailMart South Caroline Mall,South Caroline,California,West,Flagship,2020-06-09,3741.0,Active,35818
24347,RetailMart Nicholsview Plaza,Nicholsview,Missouri,Central,Standard,2024-12-11,2958.0,Active,26763
7909,RetailMart North Paula Square,North Paula,Ohio,West,Outlet,2024-03-15,21026.0,Active,37491
18350,RetailMart North Danielton Mall,North Danielton,Iowa,North,Flagship,2019-02-22,8899.0,Active,16814
29292,RetailMart Lake Kaitlin Square,Lake Kaitlin,Kentucky,East,Flagship,2015-02-10,,Active,43735
16801,RetailMart East Thomas Square,East Thomas,Indiana,South,Standard,2016-05-07,21259.0,Active,7867
21451,RetailMart New Jesus Central,New Jesus,Maryland,East,Outlet,2024-09-28,28472.0,Active,33793
12599,RetailMart Lake Rebekahmouth Mall,Lake Rebekahmouth,CA,East,Flagship,2025-01-28,24599.0,Active,23358
16837,RetailMart Port Tonya Mall,Port Tonya,Illinois,Central,Flagship,2023-01-21,9190.0,Active,16326
8756,RetailMart Port Martin Mall,Port Martin,OH,North,Express,2015-07-15,4796.0,Active,29542
27628,RetailMart East Adamview Central,East Adamview,Michigan,West,Flagship,2015-07-03,17196.0,Active,19940
1896,RetailMart Leeberg Square,Leeberg,Arkansas,Central,Standard,2020-07-22,3020.0,Active,16235
8547,RetailMart West Karen Mall,West Karen,Washington,West,Flagship,2020-07-28,18590.0,Active,42325
6839,RetailMart New Hannah Square,New Hannah,Pennsylvania,North,Express,2023-01-31,3306.0,Active,32223
29627,RetailMart Kellychester Plaza,Kellychester,Kansas,South,Express,2024-05-07,27243.0,Active,19337
9546,RetailMart Obrienport Mall,Obrienport,Massachusetts,West,Flagship,2024-01-17,24933.0,Active,12308
23592,RetailMart East Matthewville Central,East Matthewville,Montana,Central,Express,2016-08-18,6335.0,Active,24619
4186,RetailMart Cynthiafort Plaza,Cynthiafort,Maryland,West,Express,2019-09-13,10514.0,Active,16496
2246,RetailMart Lake Paige Mall,Lake Paige,Illinois,North,Express,2024-12-31,3139.0,Active,36013
2863,RetailMart Hansonview Plaza,Hansonview,Wisconsin,Central,Outlet,2022-09-08,7212.0,Active,31978
23985,RetailMart North Brent Central,North Brent,New York,South,Express,05-23-2019,16897.0,Active,9041
16118,RetailMart Wellsville Square,Wellsville,Ohio,North,Express,2024-02-26,15327.0,Active,40059
7463,RetailMart Ballardborough Mall,Ballardborough,New Jersey,West,Express,2017-06-11,595.0,Active,11184
14045,RetailMart Dennisshire Mall,Dennisshire,Pennsylvania,West,Express,2022-11-07,7766.0,Active,41964
21874,RetailMart Nathanielville Mall,Nathanielville,Washington,West,Standard,2016-03-30,16366.0,Active,22796
21501,RetailMart Olsonberg Plaza,Olsonberg,Texas,East,Standard,2024-11-26,5350.0,active,25324
10356,RetailMart Roseland Mall,Roseland,New Mexico,West,Outlet,2017-06-16,13537.0,Active,30978
16408,RetailMart Popeberg Plaza,Popeberg,Wisconsin,East,Express,2019-10-02,25481.0,Active,20969
13541,RetailMart Danielstad Central,Danielstad,Nevada,Central,Express,2025-10-13,19839.0,Active,26362
25589,RetailMart South Jacob Plaza,South Jacob,Rhode Island,East,Flagship,2021-12-17,24709.0,Active,14660
26436,RetailMart Jamesland Central,Jamesland,North Dakota,West,Standard,2024-07-25,21996.0,active,18087
11894,RetailMart Kimberlymouth Plaza,Kimberlymouth,Kentucky,Central,Flagship,2021-10-13,6437.0,Active,9379
9995,RetailMart Ericksonmouth Mall,Ericksonmouth,Arizona,North,Express,2017-06-18,7211.0,Active,42659
9033,RetailMart Rodriguezburgh Mall,Rodriguezburgh,Massachusetts,East,Standard,2024-11-11,24229.0,Active,27517
19646,RetailMart New Reneeside Mall,New Reneeside,Alabama,West,Outlet,2019-06-16,5631.0,ACTIVE,40475
25311,RetailMart Johnsontown Mall,Johnsontown,North Dakota,West,Standard,2019-10-15,2045.0,Active,7650
10246,RetailMart Port Lauren Square,Port Lauren,Alaska,South,Outlet,2026-03-08,18374.0,Active,25343
22942,RetailMart New Valerie Square,New Valerie,New Hampshire,West,Express,02-21-2017,14715.0,Active,38373
18704,RetailMart West Melissa Plaza,West Melissa,Mississippi,North,Standard,2018-12-25,12525.0,Active,11497
2463,RetailMart Bryantport Mall,Bryantport,West Virginia,East,Outlet,01-08-2019,13667.0,Active,15492
12296,RetailMart Debraside Plaza,Debraside,Oregon,Central,Outlet,2024-03-11,13058.0,Active,30960
4324,RetailMart Margaretside Plaza,Margaretside,Vermont,East,Flagship,2019-08-18,10096.0,ACTIVE,23026
21047,RetailMart Bonnieton Square,Bonnieton,New York,Central,Outlet,2018-03-08,25541.0,ACTIVE,17351
28580,RetailMart South Nicole Plaza,South Nicole,West Virginia,South,Express,2022-01-10,,Active,20889
8086,RetailMart Port Jessica Square,Port Jessica,Texas,East,Standard,2020-02-25,1577.0,Active,33418
8562,RetailMart New Christopherborough Plaza,New Christopherborough,Mississippi,North,Flagship,2015-02-15,24113.0,Active,13531
13209,RetailMart Port Matthew Central,Port Matthew,Kentucky,South,Standard,08-20-2021,2039.0,Active,16528
21423,RetailMart New Cameronbury Mall,New Cameronbury,Louisiana,North,Standard,2016-01-09,4583.0,Active,27254
25873,RetailMart Underwoodshire Mall,Underwoodshire,South Dakota,Central,Standard,2020-05-03,20122.0,Closed,41691
8491,RetailMart Port Michael Plaza,Port Michael,Illinois,East,Standard,2024-11-13,18890.0,Active,12682
22574,RetailMart Port Luke Central,Port Luke,Montana,East,Standard,2015-01-12,10738.0,Active,30167
17839,RetailMart Bridgesborough Mall,Bridgesborough,New Jersey,Central,Outlet,2017-05-09,5690.0,Active,5159
3525,RetailMart Schneiderborough Central,Schneiderborough,Kansas,North,Standard,08-04-2022,1521.0,Active,44801
18031,RetailMart West John Central,West John,Missouri,East,Standard,2022-07-10,19123.0,Active,12694
19527,RetailMart Chaseland Central,Chaseland,Delaware,Central,Outlet,2022-03-17,1751.0,Active,17642
5777,RetailMart Troystad Central,Troystad,Georgia,South,Standard,05-07-2024,11121.0,Active,9024
13284,RetailMart Graveschester Central,Graveschester,Maine,North,Standard,2015-11-12,20082.0,Active,22815
23649,RetailMart West Laura Mall,West Laura,West Virginia,Central,Outlet,2017-06-09,2275.0,Active,16893
8595,RetailMart Michaelshire Plaza,Michaelshire,Georgia,North,Flagship,2022-10-30,30033.0,Active,42674
24894,RetailMart Alejandroberg Mall,Alejandroberg,Nebraska,Central,Outlet,2019-04-09,11719.0,Active,28288
13431,RetailMart Port Sarahside Square,Port Sarahside,Michigan,North,Express,2016-07-03,2997.0,Active,21044
30,RetailMart Davidburgh Plaza,Davidburgh,Nevada,North,Express,2023-01-18,3655.0,active,26845
19753,RetailMart North Robert Plaza,North Robert,West Virginia,Central,Standard,2015-06-01,8307.0,Active,6381
28151,RetailMart Davisberg Central,Davisberg,Alabama,South,Standard,2015-06-28,3872.0,Active,33111
21147,RetailMart Port Christopher Square,Port Christopher,Virginia,North,Express,10-18-2017,22256.0,Active,13227
19918,RetailMart Donaldborough Plaza,Donaldborough,New Hampshire,South,Standard,2016-03-02,16893.0,Active,32594
25163,RetailMart Helenmouth Mall,Helenmouth,Pennsylvania,Central,Outlet,2020-05-08,19884.0,Active,13386
12762,RetailMart New Lisa Mall,New Lisa,Minnesota,East,Flagship,2022-01-09,15708.0,Active,9080
23553,RetailMart New Dana Plaza,New Dana,Kansas,North,Express,06-25-2022,12691.0,Active,41202
25064,RetailMart New Oliviaberg Mall,New Oliviaberg,Arizona,West,Flagship,2024-10-04,6948.0,Active,43257
16993,RetailMart New Eduardoside Mall,New Eduardoside,Wisconsin,East,Flagship,2018-07-07,,Active,39154
7733,RetailMart Webbville Plaza,Webbville,North Dakota,Central,Flagship,2015-09-27,12872.0,Active,21646
11356,RetailMart Joshuahaven Plaza,Joshuahaven,Delaware,East,Standard,05-16-2015,12847.0,Active,40770
1882,RetailMart North Taylor Square,North Taylor,Wisconsin,North,Outlet,2023-06-07,5410.0,Active,8947
13815,RetailMart Howardbury Plaza,Howardbury,Oregon,Central,Standard,04-22-2016,20733.0,Active,25917
5288,RetailMart Samanthaborough Plaza,Samanthaborough,New Hampshire,East,Flagship,2024-12-22,10916.0,active,34278
12892,RetailMart Port Daniel Plaza,Port Daniel,Mississippi,South,Outlet,2018-04-25,3218.0,Active,9642
22055,RetailMart Rachelland Square,Rachelland,Mississippi,Central,Flagship,2015-08-25,16735.0,Active,6249
28727,RetailMart North Christopher Central,North Christopher,Iowa,Central,Outlet,2025-03-08,12122.0,Active,32513
3065,RetailMart East Philip Mall,East Philip,Oregon,West,Outlet,2025-07-25,23922.0,Active,22816
20179,RetailMart Allenburgh Mall,Allenburgh,Rhode Island,North,Standard,2026-05-11,13069.0,Active,6915
14893,RetailMart North Briantown Central,North Briantown,Oregon,South,Standard,2022-07-25,19976.0,Active,17111
873,RetailMart North Anthonymouth Plaza,North Anthonymouth,South Dakota,South,Outlet,2020-05-03,26490.0,Active,35231
27871,RetailMart Jenniferbury Plaza,Jenniferbury,Oregon,West,Flagship,2023-11-29,30135.0,Active,33336
881,RetailMart Andrewshaven Plaza,Andrewshaven,Virginia,East,Standard,2022-03-23,23322.0,Active,4754
9414,RetailMart New Samantha Central,New Samantha,Vermont,East,Standard,03-05-2026,21563.0,active,27144
25641,RetailMart New Matthew Mall,New Matthew,Wisconsin,South,Flagship,2026-01-20,25672.0,Active,44870
17513,RetailMart Lake Ryan Plaza,Lake Ryan,Delaware,East,Outlet,2017-05-03,15830.0,Active,5980
22187,RetailMart Adkinsburgh Mall,Adkinsburgh,Montana,Central,Outlet,2020-04-17,21143.0,Active,7188
23947,RetailMart South Christina Central,South Christina,South Dakota,Central,Express,2015-04-04,16036.0,Active,24908
27956,RetailMart Amberstad Mall,Amberstad,Vermont,South,Standard,2017-10-19,12440.0,Active,23592
20610,RetailMart North James Mall,North James,Utah,East,Flagship,2016-08-04,22126.0,ACTIVE,14342
28402,RetailMart South Jacquelinefort Plaza,South Jacquelinefort,Maryland,Central,Flagship,2025-07-29,8322.0,Active,9163
7834,RetailMart Blackton Square,Blackton,Hawaii,East,Standard,2021-07-01,27394.0,Active,44668
2476,RetailMart Christophershire Mall,Christophershire,Rhode Island,Central,Flagship,2019-02-24,17860.0,Active,30297
8887,RetailMart Jodimouth Plaza,Jodimouth,Alabama,East,Standard,2022-05-07,14427.0,Active,36712
5385,RetailMart New Colton Plaza,New Colton,Massachusetts,East,Express,02-28-2023,2247.0,Active,23301
5623,RetailMart Port Lisamouth Mall,Port Lisamouth,Illinois,South,Flagship,06-04-2020,15487.0,Active,33553
20061,RetailMart Port Richard Mall,Port Richard,Wyoming,North,Flagship,2025-12-27,20824.0,Active,15388
28032,RetailMart South Derekville Plaza,South Derekville,West Virginia,South,Standard,02-27-2017,15038.0,Active,29227
13232,RetailMart East Terriview Plaza,East Terriview,Alabama,Central,Outlet,2018-05-15,24133.0,Active,10212
27418,RetailMart Beckerchester Square,Beckerchester,Kansas,East,Outlet,2017-02-06,9082.0,Active,12629
2909,RetailMart East Timothybury Plaza,East Timothybury,Maine,South,Standard,2025-09-08,27728.0,Active,35199
15137,RetailMart West Randall Plaza,West Randall,Maryland,South,Flagship,2017-05-23,23912.0,ACTIVE,21230
4045,RetailMart Port Jodi Mall,Port Jodi,North Dakota,East,Express,2023-02-10,245.0,Active,2139
13192,RetailMart North Sandra Square,North Sandra,Kansas,West,Flagship,2021-09-12,,Active,10354
3039,RetailMart New Tina Square,New Tina,Florida,East,Outlet,03-27-2015,23979.0,Active,10076
4140,RetailMart South Margaretville Plaza,South Margaretville,Idaho,West,Express,2023-02-15,22972.0,Active,17685
18346,RetailMart Douglasborough Square,Douglasborough,Indiana,North,Flagship,03-15-2015,18480.0,ACTIVE,5117
16285,RetailMart Port Robertborough Central,Port Robertborough,Tennessee,West,Standard,2017-07-08,17633.0,Active,17699
26785,RetailMart Markport Square,Markport,Alaska,West,Flagship,2025-01-09,7418.0,Active,19040
23687,RetailMart Port Thomaschester Square,Port Thomaschester,Minnesota,East,Express,2017-05-02,16171.0,Active,14325
18021,RetailMart New Kathymouth Square,New Kathymouth,Georgia,West,Outlet,2015-03-26,17843.0,Active,15590
21936,RetailMart East Jessicaburgh Square,East Jessicaburgh,West Virginia,Central,Outlet,2026-02-26,17638.0,active,37460
11987,RetailMart Mcguireberg Plaza,Mcguireberg,Alaska,West,Standard,2019-03-13,12220.0,Active,5706
2132,RetailMart Lake Paul Plaza,Lake Paul,Nebraska,North,Express,2022-05-25,26780.0,ACTIVE,4807
2683,RetailMart East Susanport Plaza,East Susanport,Texas,South,Express,2022-11-30,15842.0,Active,32558
6128,RetailMart South Cynthiaside Central,South Cynthiaside,Wisconsin,East,Outlet,2015-02-26,,Active,23071
25864,RetailMart Rogersfurt Central,Rogersfurt,Minnesota,Central,Flagship,2017-05-26,12750.0,Active,33850
24823,RetailMart New David Central,New David,Tennessee,South,Outlet,2017-04-12,25238.0,Active,36020
16293,RetailMart Port Lauren Square,Port Lauren,Hawaii,North,Express,2021-04-27,10273.0,Active,36657
19295,RetailMart South Henryton Mall,South Henryton,Kentucky,West,Express,2025-06-22,2365.0,Active,14542
18324,RetailMart Nelsontown Mall,Nelsontown,Pennsylvania,South,Standard,2017-03-10,27845.0,Active,20377
25145,RetailMart Randallside Central,Randallside,Massachusetts,West,Standard,10-10-2024,15474.0,Active,4908
347,RetailMart Lake Leahfort Square,Lake Leahfort,Louisiana,West,Flagship,06-06-2017,891.0,Active,27829
24425,RetailMart West Daniellestad Mall,West Daniellestad,Ohio,North,Flagship,03-29-2018,24606.0,Active,15502
22822,RetailMart Hallchester Central,Hallchester,Massachusetts,South,Standard,2019-07-29,3354.0,Active,18357
25440,RetailMart Kelleyfurt Plaza,Kelleyfurt,Tennessee,South,Standard,2022-05-14,10410.0,ACTIVE,31084
13908,RetailMart Kimberlyburgh Square,Kimberlyburgh,Tennessee,East,Express,2019-07-22,18682.0,Active,16458
8925,RetailMart New Denise Mall,New Denise,New Mexico,Central,Outlet,08-17-2017,20100.0,Active,28606
28038,RetailMart Williamborough Mall,Williamborough,Arkansas,East,Outlet,2021-08-15,23731.0,Active,30606
7781,RetailMart Johnsonburgh Square,Johnsonburgh,Wisconsin,North,Flagship,2021-08-31,8834.0,Active,2544
13149,RetailMart South Olivia Square,South Olivia,New York,Central,Outlet,2019-05-04,23040.0,Active,40494
24246,RetailMart Taylormouth Square,Taylormouth,Michigan,South,Standard,2024-02-26,28211.0,Active,24484
27237,RetailMart West Bradley Central,West Bradley,Washington,Central,Outlet,08-28-2018,17076.0,active,2693
1851,RetailMart Danielton Square,Danielton,Mississippi,Central,Standard,2021-11-28,4490.0,active,5990
16427,RetailMart West Maria Square,West Maria,California,Central,Flagship,2023-03-25,6383.0,Active,39728
23125,RetailMart Adamborough Central,Adamborough,New Hampshire,West,Flagship,10-20-2016,28596.0,Active,8384
1086,RetailMart South Gail Square,South Gail,Iowa,East,Express,2019-12-06,22428.0,Active,30091
8513,RetailMart Port David Plaza,Port David,Mississippi,Central,Outlet,2025-01-13,10640.0,Active,16727
5409,RetailMart Nancyside Central,Nancyside,Indiana,West,Express,2023-04-16,2588.0,Active,36493
14273,RetailMart Lake Laura Central,Lake Laura,Nevada,East,Flagship,2017-07-08,23925.0,Active,27793
16169,RetailMart North Brian Mall,North Brian,New Hampshire,South,Outlet,2018-12-08,28051.0,Active,29607
16277,RetailMart North Amy Central,North Amy,Georgia,Central,Outlet,2023-07-18,18455.0,Active,8094
17946,RetailMart Stevenborough Mall,Stevenborough,Idaho,East,Standard,2021-04-13,21095.0,Active,39079
23976,RetailMart North Patrickborough Central,North Patrickborough,Utah,South,Standard,2018-10-07,5589.0,Active,4247
12854,RetailMart Port Vincentport Mall,Port Vincentport,North Carolina,Central,Express,2021-06-22,15449.0,Active,34324
5168,RetailMart Victoriastad Mall,Victoriastad,New Mexico,West,Express,2021-08-21,20256.0,active,43755
8281,RetailMart Matthewborough Central,Matthewborough,Montana,Central,Flagship,2015-11-24,,Active,18508
23092,RetailMart Amytown Mall,Amytown,Idaho,Central,Flagship,2025-11-04,6956.0,Active,24017
19844,RetailMart Noahchester Central,Noahchester,Virginia,North,Express,2016-09-04,6868.0,Active,-24767
7907,RetailMart Lake Sandra Square,Lake Sandra,Tennessee,Central,Standard,2024-02-06,3070.0,Active,43305
12760,RetailMart Connieport Central,Connieport,South Carolina,West,Express,2025-07-07,5791.0,Active,28256
5280,RetailMart East Michelle Square,East Michelle,Oregon,East,Flagship,2017-10-06,10305.0,Active,30479
22698,RetailMart Kathleenport Plaza,Kathleenport,Kansas,North,Standard,2020-02-24,12923.0,Active,41736
15272,RetailMart West Kimberlyfort Central,West Kimberlyfort,Delaware,North,Outlet,2015-05-18,5451.0,Active,32897
19090,RetailMart Whitemouth Plaza,Whitemouth,Connecticut,Central,Flagship,2024-11-25,16251.0,active,22524
4728,RetailMart Christophertown Central,Christophertown,Minnesota,West,Express,2025-02-05,6040.0,Active,7918
16037,RetailMart Johnfurt Central,Johnfurt,Florida,West,Flagship,2015-11-17,29631.0,Active,3910
22110,RetailMart New Darrell Mall,New Darrell,Louisiana,Central,Standard,2019-11-01,22033.0,Active,43547
24338,RetailMart Alyssaberg Square,Alyssaberg,Washington,East,Flagship,2026-06-06,10547.0,Active,26136
8642,RetailMart North Matthew Plaza,North Matthew,Minnesota,West,Flagship,2016-11-03,2664.0,Active,12279
3334,RetailMart Dayshire Plaza,Dayshire,Louisiana,West,Express,2020-06-23,,Active,3220
23354,RetailMart New Elaine Square,New Elaine,New Mexico,West,Flagship,2017-03-04,10483.0,Active,35261
16984,RetailMart Lesterport Mall,Lesterport,New Mexico,North,Express,2026-01-02,13031.0,Active,15160
3753,RetailMart Millerside Plaza,Millerside,Alaska,Central,Express,10-29-2016,3544.0,Active,14048
7481,RetailMart Mullenshire Plaza,Mullenshire,Virginia,West,Standard,2022-10-05,25015.0,Closed,42217
28485,RetailMart Perryfurt Central,Perryfurt,New Mexico,Central,Standard,2017-04-29,23377.0,Active,30832
20454,RetailMart West Jessicatown Central,West Jessicatown,Wyoming,East,Standard,2024-04-10,16151.0,Active,8011
27392,RetailMart Tammymouth Square,Tammymouth,South Carolina,North,Express,04-13-2024,11997.0,Active,14260
7450,RetailMart New Christina Square,New Christina,Mississippi,South,Outlet,2023-02-01,21899.0,Active,41999
11241,RetailMart West Brandonfort Square,West Brandonfort,Arkansas,West,Standard,2020-09-29,29193.0,Active,9789
24478,RetailMart Michaelberg Plaza,Michaelberg,Wyoming,Central,Flagship,2018-12-12,20567.0,Active,37917
4674,RetailMart North Kenneth Square,North Kenneth,Alabama,Central,Express,2023-07-26,16275.0,Active,29368
24278,RetailMart New Alexanderhaven Plaza,New Alexanderhaven,Massachusetts,Central,Standard,2015-05-06,1804.0,Active,37552
21833,RetailMart Taylormouth Square,Taylormouth,Florida,West,Flagship,08-06-2019,2932.0,Active,44119
12329,RetailMart Anthonyton Plaza,Anthonyton,Minnesota,West,Outlet,2016-02-11,16952.0,active,10662
12419,RetailMart West Sandra Plaza,West Sandra,New Hampshire,Central,Standard,2017-01-16,27102.0,Active,16202
7186,RetailMart West Alicechester Central,West Alicechester,Iowa,South,Outlet,2016-03-21,16408.0,Active,40653
18776,RetailMart West Tracyport Central,West Tracyport,Rhode Island,South,Standard,2016-07-28,22698.0,Active,11600
29098,RetailMart West Nicholetown Mall,West Nicholetown,South Carolina,North,Flagship,2025-04-03,20215.0,Closed,40116
2134,RetailMart North Barbarastad Plaza,North Barbarastad,Colorado,West,Outlet,2018-07-17,27687.0,Active,18045
3986,RetailMart North Anna Plaza,North Anna,Florida,South,Express,2023-04-08,19086.0,Active,24650
10179,RetailMart West Johnburgh Square,West Johnburgh,Texas,Central,Standard,2020-04-13,3211.0,ACTIVE,15553
3773,RetailMart East Daniel Central,East Daniel,Maryland,East,Express,2023-05-08,22431.0,Active,22428
89,RetailMart Lisastad Square,Lisastad,Kentucky,East,Flagship,2026-02-04,1997.0,Active,36445
4571,RetailMart Taylorside Mall,Taylorside,Oklahoma,West,Outlet,2024-10-17,8014.0,Active,14499
11035,RetailMart East Morganborough Mall,East Morganborough,Florida,West,Flagship,2024-12-17,27511.0,Active,17700
12693,RetailMart Rodgersmouth Square,Rodgersmouth,Kansas,East,Express,2024-09-17,13281.0,Active,3972
17112,RetailMart New Joshua Mall,New Joshua,Virginia,South,Standard,2015-12-13,12879.0,Active,31423
20892,RetailMart East Michael Plaza,East Michael,Alaska,South,Standard,2023-03-08,8842.0,Active,17855
24685,RetailMart North Alicia Mall,North Alicia,Virginia,West,Express,2019-12-22,26532.0,Active,20691
16177,RetailMart Charleschester Plaza,Charleschester,Arkansas,West,Express,2019-09-14,27807.0,Active,9285
22867,RetailMart Franciscoside Plaza,Franciscoside,Maryland,Central,Outlet,04-25-2019,21335.0,Active,28797
14984,RetailMart Lake Lauriehaven Plaza,Lake Lauriehaven,Alabama,Central,Outlet,05-14-2018,6615.0,Active,20531
23444,RetailMart Lake Karen Square,Lake Karen,FL,East,Standard,2017-07-27,6604.0,Active,12188
6187,RetailMart Vasquezfurt Mall,Vasquezfurt,New Jersey,East,Express,2023-03-07,21162.0,ACTIVE,2629
6257,RetailMart Alvarezshire Square,Alvarezshire,Wisconsin,South,Express,2019-07-30,14576.0,Closed,24433
18363,RetailMart East Nathan Plaza,East Nathan,Arkansas,South,Flagship,2019-03-21,26543.0,Active,28469
21783,RetailMart New Gwendolynbury Plaza,New Gwendolynbury,Kentucky,Central,Express,2022-02-01,16889.0,Active,40965
5410,RetailMart Richardmouth Central,Richardmouth,Iowa,West,Outlet,2025-01-05,16714.0,Active,33996
21950,RetailMart Bakerberg Plaza,Bakerberg,North Dakota,Central,Express,2019-05-28,21834.0,Active,11791
4811,RetailMart South Kathy Mall,South Kathy,Ohio,South,Express,2025-01-14,12212.0,Active,12768
12585,RetailMart West Michaelport Mall,West Michaelport,Connecticut,East,Outlet,07-03-2019,29652.0,Active,14821
13251,RetailMart Jonesburgh Plaza,Jonesburgh,Virginia,West,Flagship,2025-01-01,23880.0,Active,9091
24957,RetailMart Garciastad Central,Garciastad,Rhode Island,East,Outlet,2023-02-14,24076.0,Active,42950
116,RetailMart New Karen Square,New Karen,Mississippi,North,Express,2022-06-13,12977.0,Active,20658
28589,RetailMart Williamsfort Central,Williamsfort,California,East,Express,2015-01-26,13837.0,Active,11353
26350,RetailMart Rodneytown Plaza,Rodneytown,Pennsylvania,East,Express,2016-01-24,17276.0,Active,3942
3414,RetailMart Jenniferstad Square,Jenniferstad,New Mexico,North,Standard,2020-01-19,7618.0,Active,23740
16112,RetailMart Lake Corey Square,Lake Corey,Kansas,Central,Outlet,03-04-2015,28658.0,Active,14495
7726,RetailMart Port Nicholas Plaza,Port Nicholas,Georgia,Central,Flagship,2024-03-30,29701.0,Closed,12748
13358,RetailMart East Danielle Plaza,East Danielle,Connecticut,Central,Flagship,2017-04-22,27608.0,active,38164
17480,RetailMart Donnaside Central,Donnaside,Florida,East,Express,05-15-2022,18416.0,Active,16525
6535,RetailMart Frederickchester Central,Frederickchester,West Virginia,Central,Express,12-29-2025,21200.0,Active,19564
22615,RetailMart Lake Williamville Central,Lake Williamville,Indiana,East,Standard,05-16-2015,29296.0,Active,3765
6397,RetailMart North Catherine Square,North Catherine,Virginia,East,Flagship,2022-12-17,2215.0,Active,11884
21342,RetailMart West Bridget Plaza,West Bridget,Washington,South,Outlet,2021-04-30,5622.0,Active,28076
2986,RetailMart Millermouth Square,Millermouth,Texas,Central,Standard,2020-03-21,14595.0,ACTIVE,13795
1538,RetailMart South Justinport Central,South Justinport,Utah,North,Flagship,2016-01-26,14366.0,Active,43162
9864,RetailMart East Natalie Central,East Natalie,Massachusetts,East,Outlet,2016-08-04,3934.0,ACTIVE,5927
465,RetailMart Christinashire Mall,Christinashire,Florida,Central,Flagship,2018-10-19,16746.0,Active,15773
27232,RetailMart Mariaview Plaza,Mariaview,Delaware,East,Flagship,2020-12-11,6779.0,Active,40797
16703,RetailMart Lanceside Plaza,Lanceside,Rhode Island,Central,Express,2023-05-17,23182.0,Active,35205
9296,RetailMart Port Michael Central,Port Michael,North Carolina,South,Standard,2023-03-16,3829.0,Active,30443
